"Gene","logFC","AveExpr","t","P.Value","adj.P.Val"
"RAB31",-3.2622635,10.40187075,-9.50128906963741,3.74454706652144e-06,9.0549956335882e-05
"ZBTB5",3.14463193333333,4.1077296,9.49667988723217,3.76031530459644e-06,9.05732639115e-05
"NDUFAB1",3.05907753333333,8.36782723333333,9.48878802570956,3.78748292206261e-06,9.08325581142733e-05
"ALG10B",3.3354184,4.81987976666667,9.48494971160699,3.8007739256708e-06,9.08325581142733e-05
"POTED",-3.28375836666667,4.75092461666667,-9.47868527148121,3.82257580283781e-06,9.09981274776721e-05
"C8orf58",2.73982813333333,4.1737256,9.46486078645674,3.87117497062742e-06,9.14185235994606e-05
"CD1E",3.15768145238095,6.06483857857143,9.46186388745947,3.88179942170897e-06,9.14185235994606e-05
"MATK",3.11676700000001,13.2745141666667,9.46094508288132,3.88506311472045e-06,9.14185235994606e-05
"PHF5A",2.7541399,6.02536528333333,9.45660742335546,3.90051159659793e-06,9.14303829424757e-05
"ATP2A1",3.7145066,9.4785567,9.44088481759244,3.95707388829058e-06,9.21418523888746e-05
"CD302",3.7716444,5.21717336666667,9.43586408299886,3.97532484460257e-06,9.21418523888746e-05
"CACFD1",-3.06323006666667,4.75214573333333,-9.4356662339142,3.97604593505441e-06,9.21418523888746e-05
