"Gene","logFC_GSE12852","P.Value_GSE12852","adj.P.Val_GSE12852","logFC_GSE53868","P.Value_GSE53868","adj.P.Val_GSE53868","Dir_12852","Dir_53868","Concordante"
"CLDN17",0.165987130074677,0.579743901235642,0.974763679508199,-0.061912299249999,0.529607169387559,0.754652571182713,"up","down",FALSE
"CLDN18",0.442880852658579,0.2274639384998,0.974763679508199,0.103640245,0.123998430878117,0.343179767012101,"up","up",TRUE
"CLDN2",0.694583375317914,0.147112479415308,0.974763679508199,0.011517440166667,0.869532047421961,0.943300889945144,"up","up",TRUE
"CLDN23",0.449073081079932,0.282801225968249,0.974763679508199,0.357826223833333,0.0578875824706449,0.222636831603896,"up","up",TRUE
"CLDN3",-0.0141407824519959,0.969124375778139,0.997779887609252,0.081216877750001,0.0452711559530733,0.191565485193231,"down","up",FALSE
"CLDN5",0.185980886002045,0.644200408929693,0.974763679508199,-0.00329226833333226,0.981133825810197,0.99265162541128,"up","down",FALSE
"CLDN6",-0.528168091463325,0.278602962981319,0.974763679508199,0.015400949166667,0.830968975939527,0.925642361095325,"down","up",FALSE
"CLDN7",-0.467805116763322,0.55775093740904,0.974763679508199,-0.0461856862499992,0.550125611416016,0.769323364543794,"down","down",TRUE
"CLDN8",-0.408096632619762,0.471225402605421,0.974763679508199,0.0140004765833333,0.859427342288057,0.938007179021901,"down","up",FALSE
"CLDN9",0.082970511328342,0.778289885851036,0.981475898396484,0.068803550000001,0.106624756509869,0.315265239474852,"up","up",TRUE
"CLEC10A",0.697571459867886,0.0996947170486287,0.963518020108213,-0.187350295333332,0.0204089637039955,0.120464327029029,"up","down",FALSE
"CLEC11A",0.117263139084746,0.790869459064733,0.98378776764487,-0.0478806344166659,0.61489396704881,0.810571691660966,"up","down",FALSE
"CLEC12A",0.653072720773999,0.223181324743062,0.974763679508199,-0.0949228659999996,0.219712793076029,0.47091921821469,"up","down",FALSE
"CLEC14A",0.082982221099867,0.802573576785259,0.98510496470594,0.109166714166666,0.409146099818406,0.661170564466274,"up","up",TRUE
"CLEC1A",-0.0610258626555556,0.846200007838622,0.989112397484782,-0.0492071598333322,0.602379096848269,0.80276271323467,"down","down",TRUE
"CLEC1B",0.383081844051239,0.250851712969504,0.974763679508199,0.0144774747500007,0.836751857955487,0.927832207209342,"up","up",TRUE
"CLEC2B",0.474017413865522,0.0935823289278961,0.963518020108213,0.163024728583335,0.246237626981687,0.50167828637958,"up","up",TRUE
"CLEC2D",0.0850796278998928,0.757594298502361,0.980450821995181,-0.063082885833331,0.177896574040227,0.418377410579619,"up","down",FALSE
"CLEC3A",0.605609175415388,0.0960907686735894,0.963518020108213,-0.00793360024999929,0.891852216311918,0.953666187116935,"up","down",FALSE
"CLEC3B",0.241795170507384,0.409656000972379,0.974763679508199,0.131615022500001,0.297316214361195,0.556083152508941,"up","up",TRUE
"CLEC4A",0.52410222400024,0.0872114196018488,0.963518020108213,-0.170450944416665,0.0644111236133371,0.236619301499844,"up","down",FALSE
"CLEC4C",0.719670192585898,0.102224303389109,0.963814244254665,0.0110207280833342,0.876352603769253,0.946494857168498,"up","up",TRUE
"CLEC4D",0.340979753555887,0.262276127049254,0.974763679508199,0.0244371622500007,0.760227343175966,0.892175001078199,"up","up",TRUE
"CLEC4E",0.431846212287216,0.543411941483104,0.974763679508199,-0.0353068521666665,0.647332136711446,0.831130706234725,"up","down",FALSE
"CLEC4F",0.35236931784251,0.282401696644229,0.974763679508199,-0.0249877319999994,0.71870495059794,0.871647159444934,"up","down",FALSE
"CLEC4G",0.0793753382218741,0.812593362504437,0.986157112005997,-0.19423580725,0.0142317834306644,0.0985755628082042,"up","down",FALSE
"CLEC4M",0.182914987470088,0.654715218308118,0.974763679508199,0.019129195416667,0.58871214550532,0.793773359019483,"up","up",TRUE
"CLEC5A",0.703345219633792,0.0500132591373149,0.912671457453715,0.0798769200000007,0.121920758819155,0.339729335308832,"up","up",TRUE
"CLEC7A",0.833185208817866,0.0589555920927516,0.928812404329719,0.0234224063333342,0.727957098446919,0.876355537621755,"up","up",TRUE
"CLGN",0.273931520317398,0.474955180650811,0.974763679508199,0.0169106845000004,0.779053728624664,0.902530012148151,"up","up",TRUE
"CLIC1",0.222542156124236,0.41398204437649,0.974763679508199,0.111260928333334,0.0352907111571118,0.16586794389257,"up","up",TRUE
"CLIC2",0.109649682417545,0.640303843054744,0.974763679508199,0.0224367106666674,0.79167352216635,0.908475973376002,"up","up",TRUE
"CLIC3",-0.465030664079089,0.550426754828993,0.974763679508199,-0.301763489249999,0.0530411154784525,0.210826645565051,"down","down",TRUE
"CLIC4",0.0783458234367997,0.80868088529994,0.986157112005997,0.146600695000001,0.186154316519138,0.42893605799116,"up","up",TRUE
"CLIC5",-0.177251816723046,0.671451318497621,0.975992849603754,-0.484512438333333,0.0301223558565043,0.151376652300388,"down","down",TRUE
"CLIC6",0.573636926755164,0.299153187326306,0.974763679508199,0.997257538250001,0.00165478370304606,0.0307635030001577,"up","up",TRUE
"CLIPR-59",0.191013515887853,0.590912837669749,0.974763679508199,-0.0233964020833326,0.752219358774399,0.888250845407725,"up","down",FALSE
"CLK1",0.171342143374576,0.578843855779354,0.974763679508199,-0.315977357916666,0.0225091081452897,0.127210441667959,"up","down",FALSE
"CLK2",0.130280440585311,0.767082192358947,0.981177069584992,-0.164019152833332,0.0106777705448325,0.0838039116870513,"up","down",FALSE
"CLK3",0.106270121344243,0.692215137050212,0.976039958285367,0.0560758198333346,0.176343155527334,0.416046661241102,"up","up",TRUE
"CLK4",-0.0154807179603169,0.96125084388711,0.997464780361624,-0.396666967916666,0.000504619866591758,0.0188682894040182,"down","down",TRUE
"CLMN",0.0501298742011503,0.874143087401984,0.991908372835379,0.242703331833334,0.0161036850442262,0.106107102600891,"up","up",TRUE
"CLN3",0.115933661856444,0.735988704943947,0.978486027616002,0.00374377008333281,0.932408688245916,0.972174613835605,"up","up",TRUE
"CLN5",0.196161987467443,0.450753466046822,0.974763679508199,-0.0176114258333329,0.656786148881711,0.837512177044877,"up","down",FALSE
"CLN6",0.106294982037333,0.718877587150826,0.978316504904325,-0.0275927978333311,0.662339645668508,0.840637965049752,"up","down",FALSE
"CLN8",0.0612601977949111,0.837313788653063,0.989112397484782,0.201935308166667,0.0119409907273109,0.0890829445087645,"up","up",TRUE
"CLNS1A",0.147699487836803,0.561290709758111,0.974763679508199,-0.0313935233333326,0.417299717434623,0.669009104488589,"up","down",FALSE
"CLOCK",0.0822502349840585,0.772022418365418,0.98127873623652,-0.060966219333333,0.535365883863859,0.759167978432722,"up","down",FALSE
"CLPP",0.0701314328977647,0.805029375827683,0.985689711641067,-0.0199127633333316,0.661204065141851,0.839871339714153,"up","down",FALSE
"CLPS",-0.172958121755174,0.617288765689583,0.974763679508199,0.043110831583334,0.416221811033575,0.668352195032855,"down","up",FALSE
"CLPTM1",0.272959298909726,0.571494826022126,0.974763679508199,0.108913099583333,0.064537952598821,0.236867855321352,"up","up",TRUE
"CLPX",0.152730825874613,0.593023921625747,0.974763679508199,-0.119499929166667,0.0136056489188648,0.0959839351419887,"up","down",FALSE
"CLSPN",0.686650678079231,0.0543176213828674,0.914233480747276,-0.0158146191666663,0.863335308039028,0.940153355050598,"up","down",FALSE
"CLSTN1",-0.0114153653329004,0.974685505302513,0.99880599823891,-0.153553002499998,0.0292963596302766,0.148887223819423,"down","down",TRUE
"CLSTN2",0.334849163562131,0.408694700485631,0.974763679508199,-0.039661769999999,0.728189663115261,0.876377303134147,"up","down",FALSE
"CLSTN3",-0.446364148641241,0.121035858573555,0.974763679508199,0.0224220828333337,0.674019999786264,0.846495672501467,"down","up",FALSE
"CLTA",0.237247216611108,0.448535334955273,0.974763679508199,-0.00427807749999917,0.905215502905044,0.959437034597678,"up","down",FALSE
"CLTB",-0.0430140878015514,0.918923408721851,0.994448047942732,0.0133311727500009,0.800769363888553,0.912552313245186,"down","up",FALSE
"CLTC",0.350334301424107,0.17450539603199,0.974763679508199,-0.0754615724999998,0.0508676139235249,0.205337482091677,"up","down",FALSE
"CLTCL1",0.223902301651556,0.435389066958014,0.974763679508199,0.131521197416667,0.0784481686204573,0.265614198035834,"up","up",TRUE
"CLU",0.157607278942693,0.546019849879503,0.974763679508199,-0.0335164458333326,0.721922040971327,0.873320545244919,"up","down",FALSE
"CLUAP1",0.241868727095873,0.389427049332605,0.974763679508199,-0.0791249974999983,0.140713243956924,0.368312856223532,"up","down",FALSE
"CLUL1",0.450645400698195,0.0932902051484698,0.963518020108213,-0.0534128234166664,0.459927512472532,0.702916488374684,"up","down",FALSE
"CLYBL",0.549515420252551,0.111031195206568,0.96439766051071,0.0539876225833333,0.349065950189513,0.607765168905556,"up","up",TRUE
"CMA1",0.281660946966417,0.443532497649569,0.974763679508199,-0.443879636916668,0.0115898333478259,0.0875989544596563,"up","down",FALSE
"CMAS",0.104445556637721,0.719441023810207,0.978316504904325,-0.0270885197499996,0.614412474306038,0.8102119594974,"up","down",FALSE
"CMIP",-0.175479617945382,0.742240066722729,0.979060696795928,0.0671220509166674,0.181286399522572,0.422352272155441,"down","up",FALSE
"CMKLR1",0.531019100942295,0.160580314217828,0.974763679508199,0.0243072339166668,0.744273066985074,0.884070014806244,"up","up",TRUE
"CMKOR1",0.420044479905291,0.343690906669244,0.974763679508199,0.757713015833337,0.000494631679661942,0.0187259176681205,"up","up",TRUE
"CML2",0.43717485425434,0.264358433455824,0.974763679508199,-0.0143704005833338,0.83388091908698,0.926854754678936,"up","down",FALSE
"CMYA1",-0.181822171310837,0.652153598554288,0.974763679508199,0.070871489500001,0.178557901606221,0.41914465759004,"down","up",FALSE
"CNAP1",-0.132650842635972,0.659694406776162,0.974763679508199,-0.0893375399999994,0.262822115971501,0.51987317349642,"down","down",TRUE
"CNDP1",0.776491666162111,0.0380854220400354,0.897122527377769,-0.0853981354999997,0.324260336365835,0.584420949626404,"up","down",FALSE
"CNDP2",0.121960963698261,0.683348376485408,0.976039958285367,-0.00981265116666676,0.814460056355896,0.917875162185359,"up","down",FALSE
"CNFN",-0.897052993867142,0.24273451760183,0.974763679508199,-0.394865164999998,0.0639945864697366,0.235714060657688,"down","down",TRUE
"CNGA1",0.15925548213359,0.696463462098828,0.976706202264256,-0.203710164833333,0.0951618600728841,0.29610147368162,"up","down",FALSE
"CNGA3",0.459022979532813,0.221216940429096,0.974763679508199,0.203711811000001,0.115940465252327,0.331171115520658,"up","up",TRUE
"CNGB1",0.156204033166018,0.62943802661691,0.974763679508199,0.0356058889166676,0.478023625954905,0.71591183580775,"up","up",TRUE
"CNGB3",-0.000842223212240999,0.997312957919155,0.999748227003823,0.065157449083334,0.254378887583471,0.510761222532904,"down","up",FALSE
"CNIH",0.315141573488526,0.244076884103341,0.974763679508199,-0.0251754716666654,0.648750382142805,0.832423681613034,"up","down",FALSE
"CNIH2",0.189134015473138,0.674129738020189,0.975992849603754,0.0555556939166681,0.388597652351151,0.64369902195623,"up","up",TRUE
"CNIH3",0.741738740953827,0.0679999652405338,0.943608446150606,-0.243115607083333,0.00410885955279097,0.0492176114203243,"up","down",FALSE
"CNKSR1",0.0572757176982408,0.870595970370043,0.991908372835379,0.0278775758333338,0.672562733918625,0.845872895599432,"up","up",TRUE
"CNN1",0.376336258661859,0.308054962442974,0.974763679508199,0.266736976666667,0.571971415179891,0.78377875885577,"up","up",TRUE
"CNN3",-0.0963624765377817,0.738844679288884,0.979060696795928,-0.0850511133333319,0.169181756840544,0.40598249133242,"down","down",TRUE
"CNNM1",0.60282692140572,0.0851509068223696,0.963518020108213,-0.100794382166667,0.307539894626565,0.566912648661403,"up","down",FALSE
"CNNM2",0.154555939021248,0.631904630643163,0.974763679508199,0.116203700500001,0.0874837858217518,0.28163035568312,"up","up",TRUE
"CNNM3",-0.00614077328715252,0.985615778724649,0.999586011170366,0.106750837000002,0.0640755542173496,0.235783469995439,"down","up",FALSE
"CNNM4",0.139527284929853,0.685995665717667,0.976039958285367,0.000507492500000817,0.994287651418654,0.998624152134216,"up","up",TRUE
"CNO",0.0666168532994088,0.817028753087554,0.986705577165833,-0.209912785749999,0.000288595804489516,0.0152764034703547,"up","down",FALSE
"CNOT1",0.221326647923743,0.42335615723047,0.974763679508199,-0.041204461916666,0.288219666034369,0.547072829642735,"up","down",FALSE
"CNOT10",0.17893225215896,0.58496777956644,0.974763679508199,0.0157810449999998,0.666938258800619,0.843144668058936,"up","up",TRUE
"CNOT2",0.247307368728213,0.350806652392092,0.974763679508199,-0.0686112983333316,0.0987409287625025,0.301857353257426,"up","down",FALSE
"CNOT3",0.371367695590853,0.370940928708059,0.974763679508199,-0.0590705985833323,0.322298842726345,0.582535889111998,"up","down",FALSE
"CNOT4",0.10211340087611,0.71638292095278,0.978316504904325,-0.13578188475,0.0152463062357421,0.102207816042498,"up","down",FALSE
"CNOT6",0.0851570995175691,0.775769870321971,0.981291261468961,-0.0462024779166669,0.235797391277958,0.489686976459611,"up","down",FALSE
"CNOT6L",0.251180795759089,0.398388288073037,0.974763679508199,0.0100175558333342,0.868422987578625,0.942659880176176,"up","up",TRUE
"CNOT7",0.130380017722356,0.656256951870702,0.974763679508199,-0.0402493822499989,0.422754679929562,0.67393287091302,"up","down",FALSE
"CNOT8",0.284668811904451,0.318484934655009,0.974763679508199,-0.201886389333331,0.00873343638230123,0.0748996664609858,"up","down",FALSE
"CNP",0.288664259305744,0.330416811060841,0.974763679508199,-0.0560555474999985,0.29697726506276,0.555884535961457,"up","down",FALSE
"CNR1",1.12953734131118,0.0696121829934114,0.943608446150606,0.00217990641666711,0.986795585216591,0.995122433592429,"up","up",TRUE
"CNR2",-0.23667873075495,0.517589523228221,0.974763679508199,-0.0148172760833325,0.792191136618798,0.908636507826478,"down","down",TRUE
"CNTFR",0.182204295057977,0.612847918245307,0.974763679508199,-0.48036075875,0.000625979946276321,0.0201768142019687,"up","down",FALSE
"CNTN1",0.276824081921183,0.379499564251694,0.974763679508199,0.138850644000001,0.261337676945792,0.51817269466273,"up","up",TRUE
"CNTN2",0.169776546398908,0.615240608793093,0.974763679508199,0.420128037500001,0.0206650101531723,0.121273812896465,"up","up",TRUE
"CNTN4",0.480258133182796,0.180102442106628,0.974763679508199,0.243846000416667,0.0726303194029013,0.254541990129365,"up","up",TRUE
"CNTN5",0.00557719559390278,0.991386606527554,0.999748227003823,0.0639641820833342,0.372135151273792,0.629446983353882,"up","up",TRUE
"CNTN6",-0.308410252060171,0.336399459257825,0.974763679508199,0.0361871495000006,0.476874571196107,0.715299008253565,"down","up",FALSE
"CNTNAP1",-0.0995287821128379,0.751947185546044,0.980235739199058,0.00205852349999982,0.984144591933431,0.993932937676512,"down","up",FALSE
"CNTNAP2",-0.293703449211427,0.41174575411968,0.974763679508199,0.0916626572500007,0.263005984683262,0.519987398579684,"down","up",FALSE
"CNTNAP4",0.501966950768305,0.0728376281743319,0.944644422356084,-0.2930808045,0.0298993562787823,0.150645824273443,"up","down",FALSE
"CNTNAP5",-0.103581722288689,0.766248789002986,0.981150946376982,0.0118354427500006,0.771377115109248,0.898157450373775,"down","up",FALSE
"COASY",0.0421360316147802,0.889413542762668,0.991908372835379,-0.0211972899999998,0.602100870498692,0.802658553995451,"up","down",FALSE
"COBLL1",0.447694416681107,0.184573002301854,0.974763679508199,0.150174624083334,0.0240673463836877,0.132413074960841,"up","up",TRUE
"COBRA1",0.161489658081309,0.630651191691196,0.974763679508199,0.00361181000000058,0.922131439213774,0.967302054115209,"up","up",TRUE
"COCH",-0.00232621940012276,0.997445121310504,0.999748227003823,0.810248379833334,0.00426271381566439,0.0500437744373674,"down","up",FALSE
"COG1",0.146618213600724,0.59095083610387,0.974763679508199,-0.0674854256666649,0.154836156373521,0.387333471607605,"up","down",FALSE
"COG2",0.183569212280162,0.536591803564808,0.974763679508199,-0.164876020083333,0.0162291251274241,0.106659629321907,"up","down",FALSE
"COG3",-0.0295853708194139,0.923658882806371,0.995285435937458,-0.16396825625,0.00257534897975617,0.0386011461849498,"down","down",TRUE
"COG4",0.169018349216523,0.661923250876587,0.974763679508199,0.03389410175,0.524854715014177,0.751291551339223,"up","up",TRUE
"COG5",-0.0491089497105362,0.877349756157274,0.991908372835379,-0.0515405584166663,0.501389578478964,0.733605286832505,"down","down",TRUE
"COG6",0.225890445598294,0.430072747673344,0.974763679508199,-0.155728539416665,0.00208031603403099,0.0344348471114438,"up","down",FALSE
"COG7",0.216286294141707,0.553014326368275,0.974763679508199,-0.0215277909999987,0.728887052542825,0.876843025150437,"up","down",FALSE
"COG8",-0.0591898968956409,0.860048235177923,0.991748974409209,-0.0647009740833327,0.136695086839423,0.36203458389657,"down","down",TRUE
"COIL",0.0977773561117226,0.723418154983192,0.978316504904325,-0.0651823259166665,0.202483303724985,0.449622040544753,"up","down",FALSE
"COL10A1",1.08685700911084,0.00905011087338891,0.700198817717551,-0.133641926583333,0.0373429903096647,0.171214607481467,"up","down",FALSE
"COL11A1",0.153353898777495,0.714414391101247,0.978316504904325,-0.338020710166666,0.00499632290550291,0.0542627561411347,"up","down",FALSE
