"GeneSymbol","Direction","PValue","FDR","FoldChange","EntrezID","logFC"
"FAM19A3","up",0.0033568024721,0.028326831,3.5857598,284467,1.84227884934536
"PREB","up",0.0033572972781,0.028326831,5.3705291,10113,2.42506422831191
"ZNF665","down",0.0033584391805,0.028326831,115.4846025,79788,6.85155670048351
"RBPMS","down",0.0033588026321,0.028326831,6.5383501,11030,2.70892662917171
"SIRT2","up",0.003360990839,0.028327936,8.6399674,22933,3.11102586887635
"PIPOX","up",0.0033653260341,0.028334818,2.6098044,51268,1.38394168352904
"PLA2R1","up",0.0033761322522,0.028414032,4.2125547,22925,2.07469541980343
"CDC25C","down",0.0033794809701,0.028430443,2.9495408,995,1.56049036561695
"SHISA7","down",0.0033889204459,0.028448701,3.8629418,729956,1.94969994174694
"PRAMEF10","up",0.0033897322201,0.028448701,7.2544791,343071,2.85887202685901
"DYM","up",0.0033899057375,0.028448701,2.9107555,54808,1.54139365988256
"C20orf43","up",0.0033905888526,0.028448701,3.3841973,51507,1.75881368058375
"FCAR","up",0.003391449095,0.028448701,2.4156115,2204,1.27238844634668
"RBM42","up",0.0033936271904,0.028455228,2.5487231,79171,1.34977464367928
"UBE2E2","up",0.0033981542431,0.028480691,2.7503491,7325,1.45961475059139
"MACC1","down",0.0034012081838,0.028480691,6.1648503,346389,2.6240658623378
"CLDN6","up",0.0034022689869,0.028480691,2.9554934,9074,1.5633989988673
"TSPAN3","up",0.0034077253758,0.028514623,2.9895141,10099,1.57991101536446
"DHRS12","up",0.0034135173782,0.028524778,4.0699831,79758,2.0250228039272
"UGT1A6","up",0.0034146143894,0.028524778,7.469018,54578,2.90091857505479
"XRCC2","up",0.0034160652933,0.028524778,3.7978735,7516,1.92519185283812
"OAT","up",0.003417903967,0.028524778,15.0032797,4942,3.90720600159025
"EPHA10","down",0.0034183508602,0.028524778,3.0045036,284656,1.58712665051183
"SDF2","up",0.0034192133772,0.028524778,7.4052123,6388,2.88854109672502
"ANG","up",0.0034211575682,0.028524778,6.0646799,283,2.60043150043735
"POU5F1B","down",0.0034215698952,0.028524778,2.975089,5462,1.57293282739136
"SPINK8","up",0.0034298607089,0.028582173,6.4885903,646424,2.69790507481771
"MRAS","down",0.0034339184152,0.028604259,8.0394628,22808,3.00709910318669
"GOLT1B","up",0.0034362877034,0.028605083,16.0545724,51026,4.00491233549669
"BOD1L1","down",0.003436832158,0.028605083,5.7325382,259282,2.51917406354649
"FMO4","up",0.0034439513003,0.028634713,3.5270789,2329,1.81847384890438
"PA2G4","up",0.0034460273979,0.028634713,4.058285,5036,2.02087018437718
"ADH1C","up",0.0034528309159,0.028672513,10.188066,126,3.34880830566278
"WDFY3","down",0.0034533979126,0.028672513,4.8666071,23001,2.28291630497139
"MLXIPL","down",0.0034583990417,0.02868632,7.8621504,51085,2.97492396224315
"CACNA1I","up",0.0034596133169,0.02868632,3.0289596,8911,1.59882233572049
"SPTY2D1","down",0.0034618709305,0.02868632,2.6540525,144108,1.40819690904289
"ANAPC10","up",0.0034621177778,0.02868632,3.5364422,10393,1.82229868192954
"PSMC5","up",0.0034648488741,0.028686565,7.8955194,5705,2.98103417566835
"GTF2H2C","down",0.003468196596,0.028686565,7.6795954,728340,2.94103030446339
"PPP1R21","up",0.0034685187411,0.028686565,2.5211024,129285,1.33405471755065
"SORD","up",0.0034688971851,0.028686565,2.4221582,6652,1.27629309579273
"SLC39A1","up",0.0034699713679,0.028686565,2.5546217,27173,1.35310966613662
"ALS2CL","up",0.0034845725796,0.028776551,4.1421348,259173,2.05037450482038
"NAT1","up",0.0034881178084,0.028776551,5.0251814,9,2.32917567592476
"GATAD1","down",0.0034895010701,0.028776551,2.4060268,57798,1.26665271234431
"LGALS12","up",0.0034912870928,0.028776551,2.533232,85329,1.34097920887924
"FAM218A","up",0.0034954797517,0.028776551,4.0829784,152756,2.0296219353575
"SULT1A1","up",0.003496581067,0.028776551,3.7208867,6817,1.89564646145623
"NHS","up",0.003498239154,0.028776551,6.127414,4810,2.61527833059857
"DNAJC28","up",0.0034984807851,0.028776551,3.6751698,54943,1.87781090680854
"FAM50A","down",0.0034998565212,0.028776551,2.7686551,9130,1.46918534387776
"RPS6KA5","up",0.0035001128905,0.028776551,3.2856053,9252,1.7161591796385
"DLL1","up",0.0035001352209,0.028776551,4.6145649,28514,2.20619462485814
"RBM4B","up",0.0035013240731,0.028776551,2.4793664,83759,1.30997148820666
"IER5","up",0.0035086606594,0.028813547,2.0154528,51278,1.01110399703008
"SLC39A4","up",0.0035149786335,0.028844867,2.7839821,55630,1.4771499352081
"HAVCR2","up",0.003518089059,0.028855997,14.7715775,84868,3.88475199884384
"PLXNA3","up",0.0035238817703,0.02889185,2.6428979,55558,1.40212069209683
"CRYZ","up",0.0035306468998,0.028935644,6.5917497,1429,2.72066146196522
"TRAPPC2L","up",0.0035324267574,0.028938563,3.4559558,51693,1.7890847662489
"LAMB4","up",0.0035372338726,0.028939895,4.0222805,22798,2.00801369373881
"SPNS1","up",0.0035373556176,0.028939895,3.9415752,83985,1.97877229949727
"RFFL","up",0.0035389381974,0.028939895,3.1031818,117584,1.63374821967533
"ACSM3","up",0.0035395043428,0.028939895,3.2802517,6296,1.71380651984633
"CLIC2","up",0.0035399872095,0.028939895,2.5486731,1193,1.34974634109137
"KIAA0513","down",0.0035411325322,0.028939895,263.9823079,9764,8.04429743314545
"PHACTR1","down",0.0035441428559,0.028952855,4.0843904,221692,2.03012077053145
"KLRG2","up",0.0035474767706,0.028968447,2.9927503,346689,1.58147191265505
"UGT1A7","up",0.0035528575487,0.028995506,19.1315484,54577,4.25788173692478
"SLC4A1","down",0.0035536435757,0.028995506,8.5622166,6521,3.09798433212363
"METTL23","up",0.0035564160333,0.029006483,3.1523432,124512,1.65642461156591
"DBC1","down",0.0035611177489,0.02902719,74.3249234,1620,6.21577416616529
"CX3CR1","down",0.0035618111563,0.02902719,2.7101392,1524,1.43836695415929
"ZBTB37","down",0.0035662797189,0.029051958,6.5440084,84614,2.71017460014864
"CBLB","up",0.0035694755047,0.029065518,2.4131685,868,1.27092865555662
"SERHL2","up",0.0035708043426,0.029065518,3.4264657,253190,1.77672124524011
"FAM122B","up",0.003574069238,0.029080447,6.0005146,159090,2.58508623055996
"WFIKKN2","up",0.0035782454127,0.029102776,3.646139,124857,1.86636956159323
"TUBB","up",0.0035816845108,0.029119095,2.4978924,203068,1.32071133229823
"TMEM80","down",0.0035847383308,0.02913227,5.2522664,283232,2.39294009296573
"TERF2","up",0.0035895269401,0.029159526,7.4731644,7014,2.90171926008338
"SIRT4","up",0.0035941300626,0.029171708,3.1336243,23409,1.64783222096626
"MTA1","up",0.0035963558097,0.029171708,2.3998932,9112,1.26297020447598
"TSPAN31","up",0.0035996759379,0.029171708,3.2048982,6302,1.68027853198047
"AKR1E2","up",0.0036004202415,0.029171708,2.1839421,83592,1.12693460847839
"DTX1","up",0.0036006483624,0.029171708,3.0879574,1840,1.62665285000474
"RBPMS2","down",0.0036010732654,0.029171708,104.1713013,348093,6.70281406648062
"SLC25A44","down",0.0036141804654,0.029254567,178.099633,9673,7.47654073333595
"PRPF4","up",0.0036185293899,0.029278109,4.8318058,9128,2.27256247101084
"TMEM106C","down",0.003620615604,0.029283332,30.8477993,79022,4.94709566522722
"RTF1","down",0.0036226158094,0.029283474,2.5867327,23168,1.37113098084585
"TNFRSF19","up",0.0036235146848,0.029283474,2.9417961,55504,1.55669725484797
"PSME1","down",0.0036296468667,0.029307769,3.2047973,5720,1.68023311081198
"NKTR","down",0.0036318127668,0.029307769,6.7804229,4820,2.76137525812647
"THEG","up",0.0036320622891,0.029307769,8.663344,51298,3.11492400428309
"OPN3","up",0.0036337307334,0.029307769,4.1629136,23596,2.05759361609402
"KLF8","up",0.0036407093048,0.029352406,3.5364735,11279,1.82231145073852
"RGS13","up",0.0036438126175,0.029365778,7.844848,6003,2.97174549413147
"RHCE","up",0.0036467159317,0.029365888,2.6682799,6006,1.41591001178545
"GFAP","down",0.0036529557227,0.029404485,2.5881358,2670,1.37191331781208
"TGFB1","up",0.0036587152386,0.029406494,3.7242822,7040,1.89696239435629
"DHODH","down",0.0036622130514,0.02941724,2.0144281,1723,1.01037031299477
"CTSA","up",0.0036641774645,0.02941724,2.1843377,5476,1.12719591507315
"SIRT5","up",0.003664671714,0.02941724,3.9736806,23408,1.99047591503481
"CDX2","up",0.0036703193448,0.029450944,2.9222977,1045,1.5471031557035
"LETMD1","up",0.0036717985144,0.029451186,3.7367834,25875,1.90179694134717
"GTF2H5","up",0.0036839472086,0.029525326,7.8345181,404672,2.96984453747748
"MITF","down",0.0036867349107,0.029529728,4.5882848,4286,2.1979549438375
"NBPF10","down",0.0036896933927,0.029529728,8.0309204,100132406,3.00556534022352
"ATG4A","up",0.0036921920917,0.029529728,4.0249467,115201,2.00896967859252
"BTBD19","down",0.0036944197229,0.029529728,2.9645102,149478,1.56779376062183
"CSTF1","up",0.0036953320357,0.029529728,10.1417499,1477,3.34223469735085
"TMPRSS13","up",0.0036956876505,0.029529728,2.9046916,84000,1.53838499641142
"CHADL","up",0.0036978486743,0.029529728,3.9765872,150356,1.99153080719647
"EPHB3","up",0.00369902523,0.029529728,3.0705441,2049,1.61849432361478
"FAM120A","down",0.0037052644511,0.029567413,4.0949198,23196,2.0338351966098
"AMY1C","down",0.0037066552652,0.029567413,2.3976693,278,1.26163268788032
"CCDC68","down",0.003709149472,0.029575701,2.892714,80323,1.53242369237285
"AP5M1","up",0.0037176975043,0.029606459,7.4216119,55745,2.89173255983565
"SLC7A4","up",0.0037192051006,0.029606459,3.4202342,6545,1.77409511681006
"NFE2L1","up",0.0037210295122,0.029606459,4.1549338,4779,2.05482549091318
"ITGA11","down",0.0037211718639,0.029606459,3.9660548,22801,1.9877046117932
"GTF2H1","down",0.003724877028,0.029609766,4.089608,2965,2.03196256356818
"DLK2","down",0.0037255487239,0.029609766,42.8610266,65989,5.42159450050126
"SLC31A2","up",0.0037279897219,0.029609766,3.0754689,1318,1.62080638708032
"PRKACA","down",0.0037309763052,0.029621911,3.2339224,5566,1.6932850608529
"GPR98","up",0.003735620261,0.029647201,3.8770305,84059,1.95495208459275
"TLR4","down",0.0037401416724,0.029657172,3.0929521,7099,1.62898449083825
"ARHGEF28","up",0.0037405286728,0.029657172,15.3085199,64283,3.93626289789791
"ENDOV","down",0.0037436655387,0.029664718,4.0938983,284131,2.03347526359531
"KIAA1109","up",0.0037516208269,0.029681736,3.8420585,84162,1.94187948595226
"HSF2","up",0.003761810751,0.029744704,2.6711047,3298,1.41743652678185
"LURAP1L","up",0.0037625404718,0.029744704,5.3303954,286343,2.41424255370892
"HLA-DRB1","up",0.0037671825823,0.029766637,2.1037929,3123,1.07299269091884
"CREM","up",0.0037705101309,0.029772968,2.1171733,1390,1.08213936514981
"PPFIBP2","down",0.0037856960194,0.029881271,9.44076,8495,3.23890300408889
"IL1B","down",0.0037920047736,0.029919448,2.5422279,3553,1.34609336766075
"OR10G2","up",0.0037968579506,0.029939893,4.0778435,26534,2.02780640848193
"UBAP1","down",0.0037975420992,0.029939893,2.594394,51271,1.37539759241998
"NUMB","up",0.0038006120047,0.029952477,3.7343526,8650,1.9008581541991
"FUZ","up",0.0038050496464,0.029972677,3.7663023,80199,1.91314880165359
"NOP16","down",0.0038075991234,0.029972677,3.0339634,51491,1.60120368184171
"SLFN11","up",0.00381787947,0.030041967,3.286017,91607,1.71633994399835
"SYT13","up",0.0038201499117,0.030048199,2.9917737,57586,1.58100105282077
"ZNF692","up",0.003825251243,0.030076685,3.8304434,55657,1.93751140362684
"TMUB2","up",0.0038307482918,0.030092653,4.425056,79089,2.14569571291565
"TMEM18","up",0.0038312856059,0.030092653,2.5967549,129787,1.37670984873259
"IL2RB","up",0.003831723796,0.030092653,2.1149325,3560,1.08061161915172
"KRTAP10-6","up",0.0038340397789,0.030099211,17.5026537,386674,4.12950177063548
"FAM22D","up",0.0038358464354,0.030101768,2.0540433,728130,1.03846659452701
"PRMT8","up",0.0038495886197,0.0301863,2.7954083,56341,1.48305901987144
"CYP17A1","down",0.0038554112757,0.030200044,3.4145581,1586,1.77169888212004
"GIT2","down",0.0038577219797,0.030200044,2.1544332,9815,1.10730836717758
"SLPI","up",0.003866282398,0.030242004,8.0177652,6590,3.00320016882872
"MLX","up",0.0038671078946,0.030242004,5.4958406,6945,2.45834016119306
"MAPK10","down",0.0038692429782,0.030247063,2.0491342,5602,1.03501447109123
"ANGPTL7","up",0.0038708196608,0.030247755,2.6286679,10218,1.39433188661658
"FNDC3B","down",0.0038763965706,0.030265603,6.2751328,64778,2.64964599099554
"ING5","up",0.0038796437891,0.030265603,2.7686196,84289,1.46916684536478
"HIPK2","down",0.0038801077377,0.030265603,6.6887338,28996,2.74173312964791
"METTL9","up",0.003880545512,0.030265603,2.5865693,51108,1.37103984509937
"DSN1","up",0.0038805491354,0.030265603,9.1092828,79980,3.18733747097412
"PSG3","up",0.0038836916042,0.030278493,3.3139034,5671,1.72853154873554
"BLOC1S4","up",0.0038859972077,0.030284852,3.9652182,55330,1.98740025745419
"SNX1","down",0.0038875116877,0.030285042,2.4323351,6642,1.28234200090514
"OST4","up",0.0038905314702,0.030289756,2.1148734,100128731,1.08057130369568
"PAX8","up",0.0038910973357,0.030289756,3.5024903,7849,1.80838105517821
"VN1R2","up",0.0038943297454,0.030303312,2.8807992,317701,1.52646910400344
"TEF","up",0.0038981000721,0.030321042,3.9061825,7008,1.96575935467638
"RPS4Y1","down",0.0039023484953,0.030342476,4.3701114,6192,2.1276700564259
"IL6ST","down",0.003916331592,0.03041229,13.9345805,3572,3.80059766570515
"COX6C","up",0.0039170009662,0.03041229,4.6716564,1345,2.22393416800104
"MOV10","up",0.0039171008861,0.03041229,2.6368875,4343,1.3988360214663
"HLA-DMB","up",0.0039178339232,0.03041229,2.689707,3109,1.42744902309051
"GLG1","down",0.0039194905284,0.03041229,5.7198139,2734,2.51596820820737
"OCA2","up",0.0039203049756,0.03041229,6.9359987,4948,2.7941036281584
"CNTN2","down",0.0039252496477,0.030429346,2.1889951,6900,1.13026872509281
"LYAR","down",0.0039408520142,0.030522953,2.8321971,55646,1.50192166983398
"MYO1A","up",0.0039423133533,0.030522953,4.6143988,4640,2.20614269451058
"OR2F1","up",0.0039427496811,0.030522953,2.8593431,26211,1.51568374307844
"LPPR4","up",0.0039435805747,0.030522953,2.464712,9890,1.30141907847091
"PPP1R12A","down",0.0039467329495,0.030530902,10.4727748,4659,3.38857183513342
"ATF4","up",0.0039476118592,0.030530902,7.2506892,468,2.85811813418479
"CLN5","up",0.0039576404745,0.030573562,2.1132061,1203,1.07943347950559
"MCFD2","up",0.003960379813,0.0305831,3.5764276,90411,1.83851923638693
"ZNF547","up",0.0039626890056,0.030584209,2.6900252,284306,1.42761968792864
"INSM1","up",0.0039643083524,0.030584209,14.4835879,3642,3.85634712854812
"AUTS2","up",0.0039664511734,0.030584209,2.7666469,26053,1.46813852825388
"ZNF446","down",0.0039693699113,0.030593123,78.6907362,55663,6.29812190056967
"ALG10","up",0.0039722644876,0.030593123,7.8484785,84920,2.97241300136002
"ERAP2","up",0.0039737192751,0.030593123,21.7410473,64167,4.44234953378633
"USP24","down",0.0039757016426,0.030596795,4.0639041,23358,2.02286635779737
"TTC16","up",0.0039796080951,0.03060938,2.5327189,158248,1.34068696489875
"NACA2","up",0.003980348904,0.03060938,4.4606955,342538,2.15726866892889
"RAET1L","up",0.0039862764486,0.030624297,2.8476839,154064,1.50978901245177
"ASB3","up",0.0039882961623,0.030624297,3.2359734,51130,1.69419974873025
"TFPI2","down",0.0039883156138,0.030624297,3.0350671,7980,1.60172841228562
"DEFB132","down",0.0039908253213,0.030631996,3.8493103,400830,1.94459997414356
"DCTN1","up",0.0039924512518,0.030632907,2.5063918,1639,1.32561195485724
"FAM13B","up",0.0039959304138,0.030635841,2.0265114,51306,1.01899829118895
"ANKRD63","down",0.0039989162722,0.030635841,2.5331264,100131244,1.34091906761631
"GPR137B","up",0.0039990611176,0.030635841,4.409781,7107,2.14070700996437
"BEX4","down",0.0040084071257,0.030635841,2.0480255,56271,1.03423367847
"HSP90AA1","down",0.004008471201,0.030635841,2.0809366,3320,1.05723301108048
"EIF2C1","up",0.0040103316014,0.030635841,2.7686502,26523,1.46918279057599
"CSNK1A1","down",0.0040104070018,0.030635841,2.5795567,1452,1.36712315802763
"C2orf29","up",0.0040113701313,0.030635841,2.5424913,55571,1.34624283741873
"SLC18A1","up",0.0040136896371,0.030635841,2.9040204,6570,1.53805158793265
"PKMYT1","up",0.004014074254,0.030635841,2.3546158,9088,1.23549167612122
"SLC1A6","down",0.0040145708501,0.030635841,7.5387958,6511,2.91433409483173
"PSMB11","up",0.0040146457407,0.030635841,12.566116,122706,3.65146689791406
"ZBED4","up",0.0040150380839,0.030635841,3.9654365,9889,1.9874796809922
"EIF5AL1","up",0.0040175336362,0.030635841,6.1784573,143244,2.6272466563372
"FBF1","up",0.0040207163356,0.030641567,3.7255075,85302,1.8974369672827
"FRRS1L","down",0.0040256155336,0.030664867,14.6695468,23732,3.8747523960628
"SEH1L","up",0.0040276605643,0.030664867,6.5227681,81929,2.70548433817519
"IMPDH1","up",0.0040305644084,0.030670618,2.3868882,3614,1.25513099328063
"UCP2","up",0.0040370688314,0.030690702,4.7358487,7351,2.24362299075436
"PSMB2","up",0.0040389474201,0.030690702,6.4240809,5690,2.6834900611762
"PAQR7","down",0.0040392436924,0.030690702,2.2809233,164091,1.189617934344
"DEFB131","down",0.0040531325145,0.030773715,2.0039754,644414,1.00286479869488
"OAS2","up",0.0040589740946,0.030802081,5.5416097,4939,2.47030510423268
"CHST10","up",0.0040599643173,0.030802081,3.295998,9486,1.72071536709912
"MSX2","down",0.00407585269,0.030878384,2.2334748,4488,1.15928997699616
"DBNDD2","up",0.0040794518155,0.030878384,3.6259425,55861,1.85835604708356
"TXNDC5","up",0.0040811297862,0.030878384,5.2295746,81567,2.38669359514691
"PRR22","down",0.0040857318683,0.030878384,2.9430392,163154,1.55730675847571
"DIRC2","up",0.0040864321337,0.030878384,8.50825,84925,3.08886242498421
"SNX2","up",0.0040886239126,0.030878384,5.6359399,6643,2.49465622725538
"DCTN3","down",0.004089261377,0.030878384,2.4223881,11258,1.27643002320331
"ZNF142","down",0.0040893542417,0.030878384,3.1785113,7701,1.6683512173993
"CXorf56","down",0.004091385947,0.030878384,2.7618592,63932,1.46563977265914
"FBXL18","up",0.0040917549456,0.030878384,3.6182211,80028,1.85528056996229
"TAC4","down",0.0040995940784,0.030906621,2.1933472,255061,1.13313420420045
"RASGRP3","down",0.0041064572864,0.03092898,4.325221,25780,2.11277385008077
"AFMID","down",0.0041074034211,0.03092898,2.8730209,125061,1.52256848789887
"EPSTI1","down",0.0041086467238,0.03092898,2.2299456,94240,1.15700851572068
"ASAP1","down",0.0041135524836,0.030954444,5.0125786,50807,2.32555295399971
"SLC37A4","up",0.0041156340896,0.030958647,3.2287004,2542,1.69095357551752
"SLC6A9","down",0.0041183688074,0.030967757,2.7015255,6536,1.43377429978875
"IQGAP2","down",0.0041209326432,0.030975575,9.3938538,10788,3.23171714057715
"SNAPC2","up",0.0041277202236,0.031015125,3.37708,6618,1.75577635590334
"ITGB3","down",0.004129768169,0.031019046,5.4620514,3690,2.44944289048112
"FKBP1A","up",0.0041326986628,0.031019521,4.3501148,2280,2.12105347434189
"OVCA2","up",0.0041328837454,0.031019521,6.2759521,124641,2.64983434125499
"C3orf62","up",0.0041355573736,0.03102813,2.3308156,375341,1.22083487169599
"NUPL2","up",0.0041378734526,0.031034051,7.0848783,11097,2.82474307156327
"HIPK1","down",0.0041412516063,0.03104793,2.6096925,204851,1.38387982409002
"DNA2","up",0.0041471276276,0.031070787,12.5715663,1763,3.65209250220094
"C1orf95","down",0.0041473577396,0.031070787,6.328901,375057,2.66195500052199
"INPP4A","up",0.0041514261771,0.031089807,3.4961824,3631,1.8057804539206
"TAGLN","up",0.004158149664,0.031128689,13.3140938,6876,3.73488233231783
