ID	GeneSymbol
111974	MS4A10
219934	ARMCX6
101973	GNG11
167947	RPS6KL1
224753	SLC4A5
192552	TXNL1
104254	PTDSS1
106777	NIF3L1BP1
126764	THRB
152145	na,RPSA
173915	C13orf17
110525	FLJ12439
137407	USP3
136898	FLJ14753
108016	ZNF124
211161	ZNF619
152817	OLR1
112106	CCRL2
188737	ANKRD20A,LOC441430,LOC441425
163993	XAGE2
184458	UBE2J2
203034	DCX
194423	C1orf2
212896	FLJ33167
160158	CCL5
118584	MAP4K5
212552	ZNF546
126378	FLJ45455
165415	ATP5I
183866	DDB1
169367	AER61
223584	IL29
115163	FLJ38663
174214	CLST11240
218403	ADPRHL1
154019	SEC14L4
198663	TPH2
163315	AP2S1
172753	SKIP
112668	HIST1H4D
193576	LLGL2
133903	UBE2L3
184380	RNF4
211852	CPS1
155568	KIAA0350
179003	EPRS
106142	CD200R1
116456	FLJ38281
110662	LYPDC2
221630	FERD3L
170849	GNAT1
108839	ZNF336
133553	LRRC17
227182	MSL3L1
155047	MEST
210316	NOX4
101011	MGC14816
201831	PP1201
209773	AP3B2
205367	BTBD7
183806	HIG1
207292	CCNT2
144280	HSPB7
112730	CXCL14
125840	UBP1
103604	PRKD2
235311	na,ATP11A
206934	NEU4
158049	KIAA0564
205600	C20orf27
181628	DRCTNNB1A
159948	OR3A2
194035	SHMT2
199786	RAB33A
105989	ZNF80
208303	HSPC150
159434	VIPR1
189411	DNM2
192791	COPS8
185131	KLRC1
138742	UROD
188871	PTPN13
167664	SNAPC1
145693	DIO3
134119	OR10H1
109788	PRPS1
165227	TNFAIP6
147061	HS3ST4
223897	OLFM1
173502	SP2
120944	C20orf158
164172	FKBPL
110417	PDPK1
206427	GYS1
128976	OR5J2
180185	LOC51249
197486	ABCF3
190109	HOXA13
126953	SIGLEC12
212603	CPNE8
166226	FBXL5
166695	XYLB
215770	HLA-DMB
128434	GPC2
198544	MCOLN2
182080	ET
209013	UCK1
201066	SEMA6A
180173	POP5
115636	HOOK3
138609	AGTRL1
126349	VHL
194605	SLC26A6
151095	SLITRK3
139154	MGC35048
180992	SF3A1
160438	ZFP276
201385	NMT2
141743	ADCK1
191960	CD8A
215650	INSIG1
159870	SLC37A2
159877	DKFZp667M2411,LOC114659
217105	CDK5
135769	PITX3
211479	DCBLD1
210786	ZNF237
198391	TGFBR3
185888	SPAG5
216847	CRA
134363	FLJ35838
222981	SSX7,SSX9
115368	AP2A1
199358	ELOVL4
156320	DEAF1
190050	EXT1
108540	NYD-SP18
132878	CD22
219348	CGI-96
117649	UBE1DC1
150251	CLEC4F
151308	MRPS9
110900	KCNJ15
145753	PPAN
157404	MTHFS
202118	CD72
123195	LOC116238
187672	HBXAP
141843	PSTPIP2
168775	WSB1
144730	CT120
132162	HIST1H4B
210924	FLJ23191
199741	LRRN6A
122305	B3GALT3
119175	N-PAC
172937	P4HA1
206786	TMPIT
209040	ZNF10
127732	LAS1L
129189	SNX13
165338	JUND
194641	PRRG2
175040	ATP5G1
163690	C6orf194
105151	TNFRSF11A
147046	NARS
177738	KIAA0553
145078	STARD8
175759	TRPM2
212391	NNAT
103888	CYP3A4
105793	PNN
193082	OKL38
123867	KIAA0408
111900	LOC162427
103395	CTAGE1
108367	RBM4
211955	TRA16
109099	LOC148213
191146	MGC33365
214322	HYPB
690568	OLIG3
112799	MGC34713
222823	SN
138753	FLJ32752
182608	F11R
155100	MAN2B1
121179	MYH10
233507	PRKCA
218680	FBXO32
115601	L3MBTL
150079	WDR51A
233390	KCTD16
167343	C10orf11
145632	GCLM
150022	SPATC1
222936	RAI1
214131	ATP6V0A1
210657	CEL
183568	MDC1
169496	MGC3207
161015	PDCD1
226457	FSIP2
106306	FLJ45909
154112	NCR2
130379	CSN3
154423	ERCC3
204408	BMF
143507	CPM
199757	CAV1
179526	FLJ10781
213940	C2orf25
173162	GLT25D2
169301	TRIM36
207059	PDCL2
153830	PKD1L1
152627	PYGB
199394	PBOV1
140443	RTN4RL1
142722	TAC3
134295	LOC153222
198595	HTR3A
183231	RPL36
126560	RGS17
205667	C9orf41
169689	MB
143078	LOC286257
216319	CXorf34
185958	WNT4
212501	DOCK6
208373	EAP30
106311	ZNF639
176962	CALB2
141176	PERP
105418	IGSF3
117681	GRB14
169880	ZZANK1
192853	WASL
217125	DKK4
212992	UBB
183711	DNCI2
183381	KIAA0143
174593	YY1AP1
104490	TCF4
217558	PML
168914	HSMPP8
150087	QDPR
142892	KIRREL
211181	SURF6
194352	UBXD1
155313	PRSS22
192649	TSG101
216646	MNT
199643	SFRS7
154935	MGC15677
108284	CXADR
139818	YIF1
172727	ANXA3
174573	IGF2R
217271	CMIP
157327	C14orf133
134150	ADCK4
181652	IVD
140429	CAV2
214499	KIAA1573
196539	PRIM2A
124674	IL1RL2
129701	LOC115294
120654	MYNN
114240	ELAVL3
160853	CYP2A7
136010	DEFB126
114480	DHFR
110611	FLJ39155
171385	ARFGEF2
212454	CYP17A1
136879	WDR23
103843	ARID1B
138381	TRAF5
161753	TBL1X
136844	EIF5B
135438	ZNF584
192656	MGAT5
225677	FCN2
136229	PIGO
186377	SSB3
146532	BATF
133219	RAD51L1
194554	DKFZP586L0724
129936	LOC387680
159537	BFSP1
106552	TPP2
139091	RBMX2
222117	C10orf80
200619	LIPG
115411	HERC6
168229	MUSK
204851	HBP1
156192	FARS2
200184	MYB
174714	NDUFB2
213876	MGC20460
184118	HYAL1
163526	ZFYVE27
119689	FLJ31818
156539	OSBPL3
214843	SAGE1
147967	PIK3C2G
142986	PKMYT1
192857	na,C9orf36
136978	ADAMTS5
169972	FLJ10246
226390	C19orf19
223550	RBM9
140760	FCHO1
194923	SCGB1A1
188744	FLJ25770
161967	CD8B1
139804	TCRIM
123100	SSP411
119090	SLC25A19
182550	SP192
201758	C19orf18
170281	PSMB7
134903	CTBP2
181880	PTCRA
191186	PEO1
161710	CRYM
114691	EMILIN3
116404	RASA1
153586	CLEC12A
102302	FLJ43855
184148	STC2
160304	RAB40A
193656	C7orf21
116963	TFAP2E
182239	ARPC4
129019	RAG1
208758	STX7
183771	FOXF1
204690	MAGEA12
189980	OR2T6
139103	RNASE1
225356	FLJ10006
201601	MYBPHL
103659	PRES
113118	CRNKL1
201868	JMJD1C
163365	TPO
133722	USP34
167294	ERCC4
164847	IGSF11
173863	SLC17A5
215769	FOXA3
117141	MOCS2
144618	DRD2
173179	LY6H
165963	C1orf25
134672	LAT
220107	SEPX1
183171	ETHE1
143103	RABGGTA
114890	IL17RD
185658	KIF3B
165824	TNFSF11
175715	SLC39A1
130163	MPI
106273	CD84
214359	PGDS
212382	LENG4
203123	CLEC2B
194871	PAFAH1B3
164917	LOC113828
163121	Pfs2
213038	ZNF267
129097	BICC1
138013	FLJ22028
172316	LPO
113816	ASB13
106806	CLCA3
110243	LAP3
186835	ZZZ3
103720	TRIP12
178419	FRMD1
144379	FBXO18
216528	ANKRD10
173006	FLJ42875
188689	ARID1A
108876	KLC2
171503	ZDHHC16
168127	PTGS1
712742	ARID3B
209501	TCEAL4
137763	MGC20262
123470	ARMC1
143298	MRPS12
115883	ABCC2
208688	LOC283337
220901	MGC34824
134065	STAG2
189441	KIAA0922
191423	CRYBA2
118599	ZNF512
194077	DKFZp761L1417
127640	ERO1L
106683	ATP8B1
191555	VAMP2
166688	MGC14288
224359	ADAMTS2
152213	FLJ10415
113948	THADA
169828	OLIG1
129254	CATSPER3
156123	OR10K1
154773	CACNA1F
188007	T3JAM
134877	MRPL52
101759	SRC
139889	NYD-SP17
121025	SPIN-2
205995	FAM13C1
138764	PAPLN
132214	STARD3
189249	ZNF214
206232	HIST1H1C
222380	FLJ90036
131558	FAT
118375	DKFZP586H2123
147272	HTR1D
113380	PX19
234867	FAM45A
199099	OSBPL5
198714	PFKFB3
100344	POLS
111545	GZMM
191799	DRD3
116074	OR51I1
246707	PTF1A
196992	B3GALT4
441605	LCE3B
178995	MRPS7
172454	FLJ21168
139315	CPXM2
165243	PSD
137837	GAS2L3
224244	TRIM10
194441	FMO5
128502	PMS2L3
180086	ZDHHC11
208747	CHRNG
224955	C9orf19
164267	TUBB4
159616	MOBKL2A
151130	PLEC1
139501	EIF4G1
144207	INSR
194729	GRIN2C
147121	LOR
204383	GTPBP4
205269	CHD5
169646	ZDHHC6
170352	CYP4F3
159222	NKIRAS1
224705	WFDC11
179608	MAK3
212787	GNPAT
120204	ALS2CR15
203530	SLC17A7
181573	MAB21L2
201290	VPS39
198709	ACAD8
150094	YTHDF3
175705	MGC21654
147079	TCIRG1
198568	MRC1L1,MRC1
142364	IRF3
168384	IL8RA
169945	NDRG1
135510	CREB3L2
210059	MCP
137159	KRTAP3-3
153678	TRPS1
224676	SLCO4C1
208732	PPGB
214298	KCNH4
119246	SLC12A5
130560	CIAS1
115704	CKAP1
209483	TMED7
209185	SIX5
152498	GTF2H5
208763	PCNT1
157038	TETRAN
162550	MPN
103105	RHOBTB3
127331	C18orf34
138851	CNOT2
103562	ACRV1
157248	SCRT2
204684	OTX2
175133	FBL
151939	FLJ13710
200042	SLC30A10
135455	FLJ20422
233094	SLC10A5
157859	UQCRH
102244	TAX1BP1
170864	HAND1
124622	ZC3HDC1
103080	C9orf96
158432	ZNF17
126010	BFSP2
202689	OR5A2
207828	SLC16A7
222687	SBF2
158959	UGT2B17
155598	NDUFV2
150535	C10orf63
200143	PTPRF
171070	SH3GLB1
125061	MGC17330
164569	NR2F1
134244	C1orf16
162989	CCL28
152186	RFC2
184177	OSBPL6
144028	CIDEC
197185	HSPCB
112237	MCFD2
222779	FLJ38973
204006	CDKN2B
124817	CGI-90
215646	TM9SF1
122515	BDH
175188	MGC5509
120556	RCL1
105080	STX6
164225	PPP1R12C
170767	POLD1
225816	FLJ35709
224645	MDM1
179616	RPE65
168751	C13orf7
129341	PML
162713	LHX5
211514	KBTBD2
148844	DYM
214862	ICEBERG
170858	PAX2
234089	LRRC10
119283	PYCR1
204620	RABGGTB
217182	FLJ14281
180432	C7orf10
224176	KCNQ2
162251	ATBF1
156019	DUOX1
169781	NCOR2
709647	KRTAP12-4
201415	MAP3K5
199618	SPRR1B
101955	SLC35F5
140495	PRLR
150616	FLJ10300
139505	C10orf132
125972	GLT28D1
149339	CUEDC1
180961	DKFZp434L142
219316	C21orf70
264394	na,FLJ25222,DKFZp434K1323
126663	IBSP
168722	BCL2L11
226789	SLC6A15
100570	ST7
198729	MAP1D
200679	OR5L1
215187	CXCL10
210574	GABRA1
119268	DDX19L
107701	ZNF307
120355	FLJ13231
106740	C20orf65
162273	CCBE1
117439	MGC11061
209449	GRM6
147171	SF4
151651	CTSH
149090	LOC157697
106570	MICAL-L1
205047	C20orf86
196306	TIGD4
119673	CPA2
138722	EPHA8
139069	PHACTR2
177183	C9orf76
220484	DRF1
230401	COL13A1
203878	C14orf32
132315	TPSD1
133906	TGFBI
196463	ENPP1
113231	PODXL2
126626	ATP2B4
146742	MGC52282
120444	PDK3
139438	SIGLEC7
174796	ZNF75A
197032	DMRTC2
199368	PLXNB1
140920	NYD-SP28
173909	EMP2
110557	FXYD6
218205	FLJ46247
233373	THAP9
116254	RPL37
227230	FGFR2
127854	C9orf55
201275	SOX4
224290	FUSIP1
210003	SCFD1
193986	STRA6
132159	DDHD1
157688	FAM48A
207211	C14orf151
195671	ARL5
127694	PLEKHH2
113820	SERTAD3
191837	SLC6A7
100340	KIAA1033
185938	CHAD
194135	GLT6D1
194978	UCHL5
217121	SLC22A6
222249	FLJ35728
218710	C6orf78
126317	CYP2C18
116310	FLJ21687
132890	FLJ46156
114868	FNBP4
207163	ITLN1
162431	GPR6
125497	FLJ11155
145042	LOC348262
107212	SNX9
173408	CXCL2
189065	ADAM17
132642	LSM1
205292	GCA
133921	GGTL3
182184	ARIH1
214412	MID1
111916	AKR1C4
188605	SNAP23
147933	GLIS2
183828	LIN7A
156662	C7orf20
137143	FLJ00332
138307	SPRED2
195976	LOC388962
169614	CPD
183727	FBXL11
171625	PGM2
197703	GPR128
178622	CTEN
195544	CD2AP
188607	PIGN
223131	NARF
162667	STAG1
141995	GSDM1
150368	IL28RA
143032	DGAT1
192382	RNF130
100892	ADK
104701	TEX12
135135	PIK3C2A
170422	CEP2
117727	CSRP3
204648	TRAR5
190525	DMRT1
120014	POU3F2
143538	TPM3
199584	ALDH4A1
179802	NUDT6
166559	DIPA
232057	FLJ39075
214504	AMPD3
167035	PRPF18
109909	OTOP2
208110	FLJ90013
214056	CGI-12
218546	FDPS
156731	HAS1
191589	GRM3
231921	LRRC15
149785	CRB3
186251	Ufc1
106096	SEC24D
105587	C14orf139
201912	DHX38
173450	TRAP1
107082	C21orf55
117619	MYF6
158499	RIBC2
181551	BRWD3
147826	FGF9
196901	EHMT1
180557	GLB1L
107690	CCNT1
152081	SPTBN4
183670	PDC
134303	CARD4
167268	SIX6
159180	FBXL17
192403	TM4SF16
114822	BDKRB1
195519	MEP1A
208490	MPZL1
174153	GOLT1A
209237	MAGEE2
188050	KDR
159119	FTS
190771	FLJ30851
195036	RPL30
141616	ASB3
225498	FLJ38335
144135	OAS2
154452	GPR145
203502	LOC152519
159718	POLR2D
176542	VPS52
131603	SH3RF2
194980	PNPO
126933	C14orf122
207050	DDX3Y
183485	METTL1
160620	HPR
178856	TPSB2,TPSAB1
223051	C6orf128
113657	TPK1
144834	H3/o,HIST2H3C
153529	CROC4
213262	USP4
212110	OR1Q1
134223	GPRC5C
116347	GNG10
110071	CCR2
186944	THBS3
226167	TXNDC10
112240	RNASEL
126605	FRMD4A
149404	KLHL12
159155	PPHLN1
198319	SEPT5
131594	FGD5
119812	PLEK
173923	FANK1
157486	FLJ20013
103206	DDX17
116277	PSMC3
168871	HLCS
189953	SMC6L1
204986	SLC27A1
210992	GEMIN6
122709	POGZ
216485	ZNF563
235532	HS2ST1
126768	FBXO4
221153	ZAN
222250	FLJ37131
144268	LOC143458
139755	KCTD1
182950	SUZ12
179145	IL17RC
185846	CORO1B
146364	SLC14A2
170264	PGLYRP3
114136	CASP7
187236	PSCD1
176705	PLAC2
182294	CACNA1C
129633	LAP1B
101781	SNX5
193683	GPR3
119058	TREH
147109	NOL7
189261	FLJ32734
200794	SLC6A11
103431	CDC26
154797	RAB15
151476	TAZ
182163	HYAL2
227120	FLJ44186
133035	COPS7B
142262	CD79A
141523	OCM
213763	IFRD2
147510	GR6
159658	GTF2A2
188724	FLJ12484
162588	DKFZp761L1518
191510	DKFZp761A078
115148	KCNJ2
176592	KIAA0232
197890	PAX4
166116	CPT1C
190804	FLJ21616
134635	CDKL4
191167	CLSTN2
204604	ZNF518
183641	RaLP
115766	FLJ35093
217268	ACTR2
112994	OXGR1
155488	BAMBI
136224	GLS2
156577	ALPK2
114510	FTS
122260	EPHA3
164731	RABEP2
216284	GLRX2
156951	DKFZP566K0524
108801	SEC8L1
170951	SMOX
192638	USP13
153160	FLJ23878
110932	MGC29729
204955	SPATA13
173432	METTL4
160486	ITGB3BP
118833	FLJ37440
119156	MYLIP
215863	PACSIN2
139741	PARVB
142065	CRLF2
210420	STX1A
157022	PLAC8
205237	NR2E3
130493	ENTH
234928	C8orf15
182123	CLTCL1
187443	GNRHR
166412	DNAJC10
178225	WBSCR23
184350	CABYR
157799	ZNF625
212322	CKMT2
117582	DAP
105982	ZSWIM3
167313	ANK3
132240	ABHD10
145353	PHYHIPL
694234	ALG10
114206	SLC9A3R1
212944	CDC91L1
189433	GPRASP2
100664	LOC51321
122309	PRODH
119416	LOC387646
103806	FLJ46354
182582	PNOC
193661	E2F6
158766	SCGB2A2
230174	BPIL2
132033	EIF3S3
151970	ZFYVE26
165976	C12orf5
131332	KIAA0738
173051	CUL2
112568	FLJ11151
183473	C18orf25
182573	CNNM3
203036	H2AFV
163638	ATXN7L4
196827	TCEB2
172299	FSTL3
173063	GNA12
141071	TJP4
235646	TLN2
142116	C12orf22
210869	PSMD14
216900	FLJ20758
219494	FLT1
205716	LOC147991
158115	CSTF3
139841	KIAA1443
156372	MERTK
196765	KIAA0063
162501	WDR44
191363	KCTD2
542151	LOC144347
192284	ZNF542
187625	ITGB1
146130	TINF2
225271	JARID1B
105376	CARKL
191285	COL4A6
144177	ZMAT2
129133	HIST1H2BI
200588	TYK2
191898	ABCA12
168754	OSBPL1A
135648	SYT14L
157786	CLEC11A
111527	KIAA0676
184009	PRX
148916	TRIM35
102384	ADAM28
185313	FRMPD2
203594	FLJ22318
116530	EIF2B3
168213	HLA-DRB1
198420	OR52E6
194502	SLCO3A1
104454	MYH13
120318	USP32
186980	LOC112869
204067	KIAA1374
198929	KIAA0352
217302	NUP98
114096	RPP30
166580	DKFZp547D2210
169314	RPA2
193172	HIST1H3G
165611	na,LOC400509
224883	AP1GBP1
215171	TM4SF12
219882	SLC25A24
156763	STAG3
157387	EGLN3
101693	DDX23
219405	RAB6IP2
177613	SSRP1
150701	CASP5
208861	PNR
219699	FAM26C
171467	NUDT8
211694	SOAT1
136156	SERPINF2
226281	VGCNL1
211567	OR51E1
149486	GRIN1
178216	MYCN
134716	RBM23
134061	DCDC2
200759	FLJ10891
212661	C10orf56
193717	ATRN
218739	PIP5K3
227752	NBEAL1
202139	PCTP
210816	IMPA1
106192	MAP3K8
169990	ZDHHC7
211965	DSC1
104059	ELAC2
176280	LOC92689
185378	HPCAL4
148637	MYO1C
109444	EWSR1
102788	SRM
221632	CAMK2B
121803	RPL26L1
190888	MBTD1
109196	TBL1Y
166216	TBC1D13
182363	COPE
103769	RANBP6
123496	PCDHA13,PCDHA12,PCDHA2,PCDHA11,PCDHA9,PCDHAC2,PCDHA10,PCDHA1,PCDHA8,PCDHAC1,PCDHA7,PCDHA5,PCDHA6,PCDHA4,PCDHA3
163795	NTAN1
169562	EDG5
200917	ORC3L
228723	FBI4
164357	TK1
155797	MGC88387
103458	SOX7
157917	STK6
111550	HIST1H4K
123185	TNXB
196999	SAS
163342	PRM2
209621	APEX2
116635	PFKM
207506	FBXO30
108702	HBQ1
122143	RPE
202376	PPIL2
219174	TAOK2
165434	FLJ23754
192168	PLRG1
104245	PSMC5
115837	NSUN6
114924	GLDC
207286	KIAA0157
715605	Spc24
100302	ALMS1
105959	BZRP
196301	ALK
205200	PIK3CB
176083	TDE2L
196157	ARG1
101670	CRTAP
204912	OR1S1
146814	CCL3L1,MGC12815
225983	PGAM2
112476	RRAGD
504825	RP11-529L18.1
150921	POLD2
139025	UNQ9356
154691	CLSPN
161441	BRD3
131156	ADM2
187247	RG9MTD3
185443	UTY
116785	DAB2IP
185974	GPR92
153554	BTNL8
131693	E4F1
162223	GSK3A
195310	GZMK
121480	AKAP4
205123	WDTC1
169171	KIAA1212
180485	FLJ16517
199702	TRAF2
189505	SMR3B
208820	REG3A
164822	NUDT15
107614	PERLD1
121512	IQCD
149353	DEPDC5
109958	BRMS1L
167863	FLJ32569
202877	MGC33370
176014	ACCN1
110063	FUT9
156602	TBL1XR1
160273	ZADH2
181759	MGC42415
108451	EIF3S6
153070	C6orf148
148827	FGF22
120429	ESX1L
186935	KLK6
117726	RBM16
176899	IL8
235021	TSAP6
125804	LOC91942
189365	MTHFD1
105731	MC5R
159841	BCAR1
152311	COPS6
148957	OSBP2
153718	DTYMK
128667	RPL31
204262	ATF5
115438	SPCS2
179084	ALPK1
182404	GDF15
115422	ARL6
101648	SLPI
181746	HLA-DQB1
176550	SMCX
110227	PAX7
158655	ECRG4
142817	NICN1
107396	ADCY8
114650	SERPINB5
112732	PEX11G
133236	SRISNF2L
204370	PRG2
119955	PRKAR2A
216001	OR51V1
154654	MGC33630
145349	NCF2
121751	C7orf23
118109	Cep290
183495	UBE1L
121331	ETV6
196397	RNF32
111748	PRSS11
139014	ADIPOR2
135983	REC14
100159	GAB3
234736	SEPT7
158661	JMJD2B
208668	BYSL
222912	DDI1
180479	RPL13A
165034	IL22RA1
203126	PYCR2
163648	LOC57228
217443	TUBA3
113751	RCOR2
478754	LOC348645
213370	INPP5B
186435	FPR1
208963	C14orf45
216535	TLOC1
182864	NMNAT3
167635	ASS
206612	RASIP1
161532	FLJ12681
131617	APLP1
161567	PAPOLG
202427	MGC33648
206833	UBE3C
147923	C19orf10
200665	MGC11324
198510	PRKAA1
113676	HOXB6
230045	FLJ25323
190934	STK11IP
105895	CHRND
198106	ENAH
202880	HRMT1L1
160490	HSPCA
104771	IL18RAP
224565	SERHL,dJ222E13.1
160832	A1BG
214267	IGF2
125051	N4BP2
104200	TRAPPC2
209629	E2F2
185969	NEBL
176153	NET-5
189195	ADAMTS7
123464	SPTA1
114663	LCP2
183976	EME1
210319	DJ122O8.2
137690	IL3
133979	FLJ43374
177026	APH1A
114670	P2RY14
170090	DSP
153421	CREB3L1
105837	MAGEL2
207431	NY-SAR-48
170405	KCTD11
597050	FLJ23703
166782	SCN9A
179073	HNRPLL
179328	RUVBL1
163709	ZNF193
143169	MAP4K2
138847	DKFZp686L21136,ZNF44
219026	MGC22001
105619	FLJ46154
103341	DKFZP564O243
175296	BCL2L2
190014	SFRP2
142316	HSD11B1
164069	RNF184
115184	P29
187272	C21orf82
226327	CABP5
103152	CXorf43
304298	HIST1H3B
226744	P2RX2
205068	TBX6
211224	LOC196541
177346	EDG1
191994	GPC4
164725	FAP
137281	CAPZA1
121017	TARSL1
233955	KRTAP12-2
109321	LOC387882
162286	LOC130617
162998	CUTC
199838	TMEM16D
156213	EPN3
135812	HOXD11
163290	SERHL,dJ222E13.1
111836	FAM3C
208277	ADFP
110076	LOC90693
148128	CD7
111389	NOX1
216499	C6orf11
155309	APXL2
184933	CD99
159777	EPO
105614	FBXO11
206703	C9orf16
111487	C9orf103
214141	LOC388730
163223	FLJ39378
196253	GPR160
175789	FLJ44670
114369	HOXA9
101083	OPLAH
101044	ZNF454
104996	Gup1
125592	NFX1
188340	ZBED4
158887	SLC27A3
179869	SLC6A3
129326	CGI-09
122757	AP1S3
187677	KIAA1274
317027	APRG1
175901	TBXAS1
103976	FLJ25037
236125	VTI1B
109860	OR6N2
153609	CLDN5
198352	TUBA4
222346	TUBB
223562	MARVELD2
127770	TIRAP
137559	AGL
104384	F13A1
197652	YPEL1
210049	H2AFY
213169	C6orf97
162153	SAFB
159032	ATP7A
216940	FLJ32978
112323	CNTNAP2
190995	CSN1S1
218928	TWIST2
145059	KCNB2
171551	KCNC3
130951	PTBP2
128174	CLU
141393	CREM
211326	C18orf21
102596	ASAH1
234138	THAP3
120955	PINK1
215843	CLN6
235347	BMS1L
180302	GLS
118478	MGC4399
227140	PXT1
119273	ALOXE3
108887	SET8
184778	SFRP5
102236	FLJ20558
196687	NCOA7
150667	MAGED1
120515	COMMD1
102161	RHOF
142092	SLC14A2
118205	PADI2
183414	RNASE4
209436	PP591
176646	MGC35140
153748	MCPH1
161072	FLJ37874
197167	ODZ1
132811	OR51B4
136663	ABC1
122895	PTPRZ1
202169	OR52N1
207565	FZD1
180617	PTCH
195134	FKSG14
107290	DHX36
111605	KCTD6
131931	ICAM3
235123	LOC401431
110654	MGC13272
227921	TDRD5
202971	CYP21A2
179428	UNC13D
175637	FOXP3
209815	TCEA1
162407	SMARCC2
138549	KLF12
132937	PHF8
156051	KRTCAP3
115831	PPIL6
159112	LBR
165173	BAI2
101108	PRKD3
120424	FLJ14249
128505	MRPL1
200629	C6orf145
173173	ARS2
179746	DKFZP434L0117
147436	MAP2
107710	HNRPC
100691	FLJ10826
178162	IL1RAPL1
219782	GDAP2
161819	EXOSC7
139546	ZIC1
226948	HIST1H4I
186340	DKFZp566O084
203931	CFHL3
171023	ESRRBL1
224282	NFRKB
235500	CACNA1A
137873	MGC40222
207854	ALG2
224128	TCF2
716632	OR4M1
182225	B4GALT7
176191	PRAP1
122670	ZNF545
116215	ITGA10
144993	POLR2A
180202	CYP27A1
113291	MAGEB1
212496	MAF1
138995	PKM2
135724	MEGF11
126548	SOX18
199062	DKFZp762K222
101140	ChGn
126995	LIM2
105298	SF3B4
206021	MGC4172
128846	ALKBH
122491	TBP
132205	FMNL3
115251	TTC6
169718	RDBP
105700	KIAA1950
220131	LPAL2
105861	TRIM3
119665	TAX1BP3
107034	C1orf8
193064	INHBA
178238	LMO4
158702	CA5B
143961	P2RY4
175816	RNP
143873	RPS12
130396	MBL2
129222	LOC116211
164563	CENPJ
175848	SLD5
112052	AP1M2
171202	SIVA
111501	PTPRT
168727	ZNF187
188013	PRRG3
670822	KRTAP6-1
151877	CSEN
117299	TNFRSF19L
158651	RAD51
224186	FLJ32096
203779	IFP38
130287	GABRE
112586	LGALS2
234020	KIAA1698
105091	CSTL1
206485	FLJ22301
114855	C9orf67
110046	UTP14C
136522	TMEM18
174605	GGH
215764	UVRAG
202734	FLJ36119
105010	RFC3
165057	GPR107
134984	MRPL19
168402	LACTB2
117625	IPLA2(GAMMA)
167385	SOX15
148685	PSTPIP1
208347	MT1H
155649	CDH20
161779	BMP4
151150	COG4
225083	C21orf93
104945	THRAP3
116818	ICAM5
166470	CNOT10
118517	SLC30A6
198576	FLJ10276
150010	ENTPD1
207722	CD96
178823	MGC13102
113651	na,RPS15
177490	CPSF3
193721	UBE2A
184614	ACBD3
155462	MMRN2
106336	NUBPL
119217	VPS28
173878	RAP1GA1
166519	CKMT1
143984	OR4D1
166071	PERQ1
183782	MED12L
150776	LUC7L2
174206	LOC56901
201079	DLST
143287	AQP8
129778	B3GNT5
126642	DBR1
143640	FLJ11193
206812	USP34
132554	INSIG2
153157	KCNK4
143036	ZNF408
185942	ZBTB11
140210	ZBED3
190612	KIAA1049
204438	FLJ38736
163955	APEH
113261	SCUBE3
168717	TMPRSS4
181785	ACHE
214295	H1FX
100575	TRIM55
189520	KCMF1
137438	HBG2
178125	CKLFSF2
227066	ZNF624
111292	HSA9761
208231	CABP7
182715	KIAA1199
128474	TSGA10
219661	KHDRBS1
184486	NDUFB6
113338	JARID2
130538	TAF12
211587	C20orf58
109808	LIPA
163732	MTHFD1L
231052	RAB37
189684	RFPL1
187115	FGD3
210349	FLJ20449
189580	ACTR3
149912	C6orf82
209114	MASA
189719	Cep70
192835	RRN3
115643	COL6A3
218033	UNQ9217
133443	KIAA0889
171388	FLJ34512
210913	ACAA2
108266	CLIC5
186215	DNAJC7
108706	EIF1AY
128440	LOC131368
172674	VAC14
154419	GABARAP
162053	E2IG2
171977	LASS1,GDF1
135963	LETM2
125747	INHA
208356	GIF
164803	MGC11266
115901	FLJ38288
168731	ZNF26
210046	PMPCB
234901	CLASP2
112415	C6orf125
191646	EEF1E1
130575	PTTG2
140341	PANK3
120480	GYPE
148769	VAT1
135414	PF6
152852	FOXM1
170551	FLJ21125
147960	APPBP1
170038	HEBP2
188783	KLRC4
148435	F2RL1
118340	P2RX2
115590	ZSCAN1
171254	CDC25A
204921	C7orf33
215374	NBEA
213445	IL18R1
197676	IMP5
171426	SYTL1
191140	XRCC2
183317	CHCHD1
107815	IFI44L
165643	FLJ12788
159466	DEF6
111542	CXorf9
119996	CXYorf2
