"logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene"
-0.264105851749999,9.21886116595833,-5.70767247988362,4.96941696907047e-05,0.00867470359904256,2.23016921522579,"ZNF276"
-0.295052907666667,6.48913528341667,-5.69403606601286,5.09208456366691e-05,0.00874850137408104,2.20730966565545,"LOC91661"
-0.263797157833333,10.0030458991667,-5.6940106516132,5.09231610633852e-05,0.00874850137408104,2.20726703496219,"OGG1"
-0.291161624416666,6.75901247220833,-5.69291092054587,5.10234593711438e-05,0.00874850137408104,2.20542222486623,"STK32B"
-0.646234718749998,8.81185488220833,-5.6881363232684,5.14613095286289e-05,0.00874850137408104,2.19741061042104,"SORCS2"
-0.282524889249999,7.96749222820833,-5.68683009757357,5.15817770633516e-05,0.00874850137408104,2.19521819055776,"ZNF419"
1.00482834883333,7.1951985225,5.67929775275063,5.22822132307501e-05,0.00874850137408104,2.1825704429639,"KIAA1822L"
-0.421456587166666,9.88001479708333,-5.67647262100549,5.25474745713025e-05,0.00874850137408104,2.17782442346039,"BX538250"
0.216111954250002,10.319930738125,5.67485944996982,5.2699569786489e-05,0.00874850137408104,2.17511385604289,"A_24_P349489"
-0.913137006999999,8.46058380983333,-5.67000321420876,5.31602089217843e-05,0.00874850137408104,2.16695161920488,"THC2408277"
-0.354247769916666,8.49349395729167,-5.66873635669757,5.32810659736463e-05,0.00874850137408104,2.1648217162139,"SNED1"
-0.390148455749999,7.69548182429167,-5.66694480686326,5.3452467403252e-05,0.00874850137408104,2.16180925014104,"BC041417"
1.23824279283333,7.65775716925,5.66404243327128,5.37313647753629e-05,0.00874850137408104,2.15692789389091,"MME"
-0.717350241749998,9.068450781375,-5.6635674133077,5.3777155073683e-05,0.00874850137408104,2.15612885741596,"AK021543"
1.31362337375,10.6858108175417,5.65917088369187,5.42029012228966e-05,0.00877183618123877,2.14873174639082,"DSCR1"
0.584632922666667,8.36189161008333,5.65609585662103,5.4502764392137e-05,0.0087746626693911,2.14355626962861,"ENST00000278934"
-0.287265033916666,6.37661780154167,-5.63993236221513,5.61076423715518e-05,0.00892718765833606,2.11632797102155,"NAT2"
0.709909575833335,14.6592748845833,5.63982433713422,5.61185323946042e-05,0.00892718765833606,2.1161458609416,"JUND"
0.390735350250001,8.06987903229167,5.63250912831328,5.68611295701354e-05,0.00892718765833606,2.10380959347126,"SH3BP4"
0.337705828750001,7.49426483195833,5.62851617703223,5.72707846135597e-05,0.00892718765833606,2.09707244977664,"THC2324430"
0.548535642416668,8.90910185729167,5.62726789740944,5.73994814799924e-05,0.00892718765833606,2.09496577371387,"TAF13"
-0.678315209666666,7.75937707016667,-5.62475430910089,5.76595462656767e-05,0.00892718765833606,2.09072295287883,"FAM84B"
